src,dst,proto,sport,dport,bytes,pkts,duration,iat_mean,iat_std,label
192.168.15.2,192.168.15.1,DNS,60564,53,186,2,4.0531158447265625e-06,4.0531158447265625e-06,,0
192.168.15.1,192.168.15.2,DNS,53,60564,290,2,0.0001850128173828125,0.0001850128173828125,,0
192.168.15.2,192.168.15.1,DNS,47160,53,150,2,5.0067901611328125e-06,5.0067901611328125e-06,,0
192.168.15.1,192.168.15.2,DNS,53,47160,524,2,0.1984410285949707,0.1984410285949707,,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2600:9000:28b7:a400:0:8034:1c40:93a1,QUIC,37258,443,12941,29,1.2954068183898926,0.04626452922821045,0.13184988199517841,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2600:9000:28b7:a400:0:8034:1c40:93a1,TCP,59118,443,696,8,94.45613503456116,13.49373357636588,23.86127643910311,0
2600:9000:28b7:a400:0:8034:1c40:93a1,2804:1b0:1900:9955:2347:6deb:7171:e846,QUIC,443,37258,15533,34,1.2933790683746338,0.03919330510226163,0.12578699926266718,0
2600:9000:28b7:a400:0:8034:1c40:93a1,2804:1b0:1900:9955:2347:6deb:7171:e846,TCP,443,59118,708,8,94.4522922039032,13.4931846005576,23.841643743232286,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2600:9000:28b7:a400:0:8034:1c40:93a1,TLS,59118,443,1927,7,94.36275887489319,15.727126479148865,25.309933712129773,0
2600:9000:28b7:a400:0:8034:1c40:93a1,2804:1b0:1900:9955:2347:6deb:7171:e846,TLS,443,59118,867,4,58.163230180740356,19.38774339358012,33.56387053952311,0
192.168.15.2,34.107.243.93,TCP,43750,443,66,1,0.0,0.0,,0
192.168.15.2,192.168.15.1,DNS,44146,53,166,2,4.0531158447265625e-06,4.0531158447265625e-06,,0
192.168.15.1,192.168.15.2,DNS,53,44146,272,2,0.0037848949432373047,0.0037848949432373047,,0
192.168.15.2,192.168.15.1,DNS,54674,53,166,2,4.0531158447265625e-06,4.0531158447265625e-06,,0
192.168.15.1,192.168.15.2,DNS,53,54674,182,2,0.00019979476928710938,0.00019979476928710938,,0
192.168.15.2,34.36.152.253,TCP,43020,443,602,9,4.2835938930511475,0.5354492366313934,1.392420415191113,0
192.168.15.2,34.36.152.253,TCP,43034,443,536,8,4.092961072921753,0.5847087247031075,1.515918331171263,0
192.168.15.2,192.168.15.1,DNS,47364,53,166,2,2.86102294921875e-06,2.86102294921875e-06,,0
192.168.15.1,192.168.15.2,DNS,53,47364,182,2,0.00021600723266601562,0.00021600723266601562,,0
192.168.15.2,34.36.152.253,TCP,43042,443,602,9,4.281800985336304,0.535225123167038,1.3889467406155607,0
34.36.152.253,192.168.15.2,TCP,443,43020,3204,6,4.267745018005371,0.8535490036010742,1.8704677220647672,0
34.36.152.253,192.168.15.2,TCP,443,43034,3204,6,4.073894023895264,0.8147788047790527,1.7832948003438045,0
192.168.15.2,34.36.152.253,TLS,43020,443,1276,2,0.0385441780090332,0.0385441780090332,,0
192.168.15.2,34.36.152.253,TLS,43034,443,713,2,0.03925013542175293,0.03925013542175293,,0
34.36.152.253,192.168.15.2,TCP,443,43042,3204,6,4.25632905960083,0.851265811920166,1.8678518623054314,0
192.168.15.2,34.36.152.253,TLS,43042,443,2297,3,0.03165888786315918,0.01582944393157959,0.022383516894559644,0
34.36.152.253,192.168.15.2,TLS,443,43020,2801,3,0.20061707496643066,0.10030853748321533,0.14165977252996592,0
34.36.152.253,192.168.15.2,TLS,443,43034,1854,2,0.00014591217041015625,0.00014591217041015625,,0
34.36.152.253,192.168.15.2,TLS,443,43042,2695,3,0.1862938404083252,0.0931469202041626,0.13154014561510624,0
192.168.15.2,45.10.161.185,TCP,32906,443,404,6,5.24798583984375,1.04959716796875,1.8095871029422494,0
192.168.15.2,45.10.161.185,TCP,32922,443,404,6,5.707066059112549,1.1414132118225098,1.9958006989954982,0
192.168.15.2,45.10.161.185,TCP,32928,443,668,10,5.704440116882324,0.6338266796535916,1.5506346193844172,0
192.168.15.2,45.10.161.185,TCP,32938,443,668,10,5.704242944717407,0.6338047716352675,1.5522575258559794,0
45.10.161.185,192.168.15.2,TCP,443,32906,404,6,5.019979000091553,1.0039958000183105,1.9922611814041582,0
192.168.15.2,45.10.161.185,TLS,32906,443,2388,4,4.788462162017822,1.5961540540059407,2.568493384295073,0
45.10.161.185,192.168.15.2,TCP,443,32938,4632,8,5.47380805015564,0.7819725785936628,1.860312840498709,0
45.10.161.185,192.168.15.2,TCP,443,32928,4632,8,5.473541975021362,0.7819345678601947,1.858526845751512,0
45.10.161.185,192.168.15.2,TCP,443,32922,404,6,5.477319955825806,1.0954639911651611,2.1796401211614516,0
192.168.15.2,45.10.161.185,TLS,32938,443,972,3,5.228612184524536,2.614306092262268,3.3672140600835085,0
192.168.15.2,45.10.161.185,TLS,32922,443,1607,3,5.227827072143555,2.6139135360717773,3.3616639944842,0
192.168.15.2,45.10.161.185,TLS,32928,443,972,3,5.227177143096924,2.613588571548462,3.361033477630477,0
45.10.161.185,192.168.15.2,TLS,443,32906,695,2,0.2285289764404297,0.2285289764404297,,0
45.10.161.185,192.168.15.2,TLS,443,32938,3021,4,0.2362368106842041,0.07874560356140137,0.1359189283663913,0
45.10.161.185,192.168.15.2,TLS,443,32928,3021,4,0.23633408546447754,0.07877802848815918,0.13571008837991003,0
45.10.161.185,192.168.15.2,TLS,443,32922,695,2,0.23647403717041016,0.23647403717041016,,0
192.168.15.2,192.168.15.1,DNS,43908,53,168,2,4.0531158447265625e-06,4.0531158447265625e-06,,0
192.168.15.1,192.168.15.2,DNS,53,43908,212,2,0.00017213821411132812,0.00017213821411132812,,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:836::2008,QUIC,50978,443,6887,49,2.0183420181274414,0.042048792044321694,0.14537869255996524,0
2800:3f0:4001:836::2008,2804:1b0:1900:9955:2347:6deb:7171:e846,QUIC,443,50978,289457,221,1.9721219539642334,0.008964190699837424,0.07321278909649431,0
192.168.15.2,192.168.15.1,DNS,52226,53,182,2,5.0067901611328125e-06,5.0067901611328125e-06,,0
192.168.15.1,192.168.15.2,DNS,53,52226,226,2,0.00029087066650390625,0.00029087066650390625,,0
192.168.15.2,192.168.15.1,DNS,45725,53,148,2,5.0067901611328125e-06,5.0067901611328125e-06,,0
192.168.15.2,192.168.15.1,DNS,54069,53,174,2,3.814697265625e-06,3.814697265625e-06,,0
192.168.15.1,192.168.15.2,DNS,53,45725,192,2,0.0001709461212158203,0.0001709461212158203,,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:80d::2004,QUIC,44641,443,4180,12,0.3466830253601074,0.03151663866910068,0.020991763010290376,0
192.168.15.1,192.168.15.2,DNS,53,54069,218,2,0.0001900196075439453,0.0001900196075439453,,0
2800:3f0:4001:80d::2004,2804:1b0:1900:9955:2347:6deb:7171:e846,QUIC,443,44641,4981,13,0.28470587730407715,0.023725489775339764,0.030864835067253755,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:847::2002,QUIC,43172,443,2654,5,0.13439583778381348,0.03359895944595337,0.03203318167254413,0
2800:3f0:4001:847::2002,2804:1b0:1900:9955:2347:6deb:7171:e846,QUIC,443,43172,6836,10,0.1348409652709961,0.014982329474555122,0.018656523506097884,0
192.168.15.2,192.168.15.1,DNS,35366,53,154,2,3.0994415283203125e-06,3.0994415283203125e-06,,0
192.168.15.1,192.168.15.2,DNS,53,35366,198,2,0.0001819133758544922,0.0001819133758544922,,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:846::2003,QUIC,33481,443,15471,19,3.1705551147460938,0.17614195081922743,0.21919648651146872,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:846::2003,TCP,46806,443,696,8,84.63510704040527,12.090729577200753,22.60793307287315,0
2800:3f0:4001:846::2003,2804:1b0:1900:9955:2347:6deb:7171:e846,TCP,443,46806,868,10,84.61406993865967,9.40156332651774,20.281368678253806,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:846::2003,TLS,46806,443,2238,8,84.55385208129883,12.079121725899833,22.597274655199744,0
2800:3f0:4001:846::2003,2804:1b0:1900:9955:2347:6deb:7171:e846,TLS,443,46806,1244,4,58.34930109977722,19.449767033259075,33.68794133690844,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:846::2003,TCP,46822,443,868,10,84.53321719169617,9.39257968796624,20.241490823484735,0
2800:3f0:4001:846::2003,2804:1b0:1900:9955:2347:6deb:7171:e846,TCP,443,46822,954,11,84.50971293449402,8.450971293449403,19.30286800500185,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:846::2003,TLS,46822,443,3403,9,84.44871807098389,10.556089758872986,21.29928766727754,0
2800:3f0:4001:846::2003,2804:1b0:1900:9955:2347:6deb:7171:e846,TLS,443,46822,2148,8,58.24957609176636,8.32136801310948,21.991380319715145,0
192.168.15.2,45.10.161.185,TCP,58952,443,404,6,5.707709789276123,1.1415419578552246,2.010452831812712,0
45.10.161.185,192.168.15.2,TCP,443,58952,338,5,5.478108882904053,1.3695272207260132,2.430386556822466,0
192.168.15.2,45.10.161.185,TLS,58952,443,1607,3,5.247587203979492,2.623793601989746,3.380009337529234,0
45.10.161.185,192.168.15.2,TLS,443,58952,695,2,0.23251891136169434,0.23251891136169434,,0
2800:3f0:4001:846::2003,2804:1b0:1900:9955:2347:6deb:7171:e846,QUIC,443,33481,3064,5,1.0446481704711914,0.26116204261779785,0.266049396013549,0
192.168.15.2,45.10.161.185,TCP,58966,443,404,6,5.715786933898926,1.143157386779785,2.0138179511470367,0
45.10.161.185,192.168.15.2,TCP,443,58966,338,5,5.4834511280059814,1.3708627820014954,2.433755496012188,0
192.168.15.2,45.10.161.185,TLS,58966,443,1607,3,5.2503440380096436,2.6251720190048218,3.3830137334784847,0
45.10.161.185,192.168.15.2,TLS,443,58966,695,2,0.2322700023651123,0.2322700023651123,,0
192.168.15.3,224.0.0.252,LLMNR,62542,5355,74,1,0.0,0.0,,0
192.168.15.3,224.0.0.252,LLMNR,57895,5355,74,1,0.0,0.0,,0
192.168.15.2,192.168.15.1,DNS,48907,53,184,2,5.0067901611328125e-06,5.0067901611328125e-06,,0
192.168.15.1,192.168.15.2,DNS,53,48907,469,2,0.0001800060272216797,0.0001800060272216797,,0
192.168.15.2,20.42.73.26,TCP,43388,443,6380,10,0.5965039730072021,0.06627821922302246,0.07851566968448098,0
20.42.73.26,192.168.15.2,TCP,443,43388,1910,7,0.5888149738311768,0.09813582897186279,0.11669286970314902,0
192.168.15.2,20.42.73.26,TLS,43388,443,3699,5,0.4485480785369873,0.11213701963424683,0.07561360593299653,0
20.42.73.26,192.168.15.2,TLS,443,43388,4047,5,0.29277586936950684,0.07319396734237671,0.0788432974226351,0
192.168.15.2,192.168.15.1,DNS,59294,53,150,2,5.0067901611328125e-06,5.0067901611328125e-06,,0
192.168.15.1,192.168.15.2,DNS,53,59294,194,2,0.003701925277709961,0.003701925277709961,,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:83c::2003,QUIC,53671,443,2393,7,0.15812277793884277,0.02635379632314046,0.024695901837665728,0
2800:3f0:4001:83c::2003,2804:1b0:1900:9955:2347:6deb:7171:e846,QUIC,443,53671,4615,9,0.09905290603637695,0.01238161325454712,0.014527998313421546,0
192.168.15.2,192.168.15.1,DNS,39634,53,166,2,5.0067901611328125e-06,5.0067901611328125e-06,,0
192.168.15.1,192.168.15.2,DNS,53,39634,182,2,0.00021004676818847656,0.00021004676818847656,,0
192.168.15.2,34.36.152.253,TCP,53096,443,536,8,4.291528940200806,0.6130755628858294,1.4833354341405929,0
34.36.152.253,192.168.15.2,TCP,443,53096,1738,5,4.267571926116943,1.0668929815292358,2.084586890279507,0
192.168.15.2,34.36.152.253,TLS,53096,443,1276,2,0.029395103454589844,0.029395103454589844,,0
34.36.152.253,192.168.15.2,TLS,443,53096,4201,3,0.18511199951171875,0.09255599975585938,0.13073143188587918,0
192.168.15.2,192.168.15.1,DNS,34868,53,158,2,4.0531158447265625e-06,4.0531158447265625e-06,,0
192.168.15.2,192.168.15.1,DNS,33865,53,154,2,4.0531158447265625e-06,4.0531158447265625e-06,,0
192.168.15.2,192.168.15.1,DNS,34972,53,146,2,3.0994415283203125e-06,3.0994415283203125e-06,,0
192.168.15.2,192.168.15.1,DNS,44616,53,156,2,1.9073486328125e-06,1.9073486328125e-06,,0
192.168.15.2,192.168.15.1,DNS,40698,53,140,2,1.9073486328125e-06,1.9073486328125e-06,,0
192.168.15.2,192.168.15.1,DNS,40736,53,142,2,9.5367431640625e-07,9.5367431640625e-07,,0
192.168.15.2,192.168.15.1,DNS,39651,53,152,2,2.1457672119140625e-06,2.1457672119140625e-06,,0
192.168.15.1,192.168.15.2,DNS,53,34868,202,2,0.00017189979553222656,0.00017189979553222656,,0
192.168.15.1,192.168.15.2,DNS,53,33865,550,2,0.0002219676971435547,0.0002219676971435547,,0
192.168.15.1,192.168.15.2,DNS,53,34972,305,2,0.0001480579376220703,0.0001480579376220703,,0
192.168.15.1,192.168.15.2,DNS,53,40698,240,2,0.00013709068298339844,0.00013709068298339844,,0
192.168.15.1,192.168.15.2,DNS,53,40736,230,2,0.00011587142944335938,0.00011587142944335938,,0
192.168.15.1,192.168.15.2,DNS,53,39651,270,2,0.00018310546875,0.00018310546875,,0
192.168.15.1,192.168.15.2,DNS,53,44616,388,2,0.00549006462097168,0.00549006462097168,,0
192.168.15.2,192.168.15.1,DNS,50299,53,184,2,5.0067901611328125e-06,5.0067901611328125e-06,,0
192.168.15.1,192.168.15.2,DNS,53,50299,411,2,0.013862133026123047,0.013862133026123047,,0
192.168.15.2,20.42.73.26,TCP,47394,443,800,12,88.0381178855896,8.003465262326328,15.352866156299234,0
192.168.15.2,192.168.15.1,DNS,58431,53,184,2,4.0531158447265625e-06,4.0531158447265625e-06,,0
192.168.15.1,192.168.15.2,DNS,53,58431,414,2,0.00021696090698242188,0.00021696090698242188,,0
192.168.15.2,20.42.73.26,TCP,47402,443,1898,7,0.8540420532226562,0.14234034220377603,0.10022840192831996,0
20.42.73.26,192.168.15.2,TCP,443,47394,5252,14,88.08389902114868,6.77568454008836,14.294275312332221,0
192.168.15.2,20.42.73.26,TLS,47394,443,12495,19,87.90102195739746,4.883390108744304,17.556528288903138,0
20.42.73.26,192.168.15.2,TCP,443,47402,3284,6,0.8559072017669678,0.17118144035339355,0.13685627315555135,0
192.168.15.2,20.42.73.26,TLS,47402,443,2771,5,0.7095770835876465,0.17739427089691162,0.13384514803732192,0
20.42.73.26,192.168.15.2,TLS,443,47394,3556,10,87.76448392868042,9.751609325408936,24.58159011577795,0
20.42.73.26,192.168.15.2,TLS,443,47402,2607,5,0.5675649642944336,0.1418912410736084,0.11883688410647911,0
192.168.15.2,192.168.15.1,DNS,54753,53,196,2,3.814697265625e-06,3.814697265625e-06,,0
192.168.15.1,192.168.15.2,DNS,53,54753,492,2,0.00020384788513183594,0.00020384788513183594,,0
192.168.15.2,140.82.112.22,TCP,35946,443,668,10,0.7445101737976074,0.0827233526441786,0.10738562676776034,0
140.82.112.22,192.168.15.2,TCP,443,35946,3130,7,0.744873046875,0.1241455078125,0.11305578494838979,0
192.168.15.2,140.82.112.22,TLS,35946,443,3255,4,0.6006569862365723,0.20021899541219076,0.23031204620685355,0
140.82.112.22,192.168.15.2,TLS,443,35946,4238,7,0.4484710693359375,0.07474517822265625,0.12457811680086181,0
192.168.15.2,192.168.15.1,DNS,49443,53,146,2,4.0531158447265625e-06,4.0531158447265625e-06,,0
192.168.15.1,192.168.15.2,DNS,53,49443,220,2,0.061682939529418945,0.061682939529418945,,0
192.168.15.2,199.59.243.228,TCP,53258,80,5022,32,11.779163122177124,0.37997300394119754,1.7944236170564112,0
192.168.15.2,199.59.243.228,TCP,53274,80,416,6,10.252833127975464,2.050566625595093,4.441990420623233,0
199.59.243.228,192.168.15.2,TCP,80,53274,2074,6,10.253969192504883,2.0507938385009767,4.441615522107998,0
192.168.15.2,199.59.243.228,HTTP,53274,80,420,1,0.0,0.0,,0
199.59.243.228,192.168.15.2,TCP,80,53258,43546,37,11.779658794403076,0.32721274428897434,1.6873670309729532,0
199.59.243.228,192.168.15.2,DATA-TEXT-LINES,80,53274,314,1,0.0,0.0,,0
192.168.15.2,192.168.15.1,DNS,51842,53,148,2,5.0067901611328125e-06,5.0067901611328125e-06,,0
192.168.15.1,192.168.15.2,DNS,53,51842,192,2,0.00019407272338867188,0.00019407272338867188,,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:80d::2004,TCP,51554,443,868,10,52.97410702705383,5.886011891894871,17.502655479311976,0
192.168.15.2,199.59.243.228,HTTP,53258,80,937,2,0.1607069969177246,0.1607069969177246,,0
2800:3f0:4001:80d::2004,2804:1b0:1900:9955:2347:6deb:7171:e846,TCP,443,51554,3284,10,52.949604988098145,5.883289443122016,17.500243753550407,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:80d::2004,TLS,51554,443,1428,6,52.90027093887329,10.580054187774659,23.464066364157524,0
2800:3f0:4001:80d::2004,2804:1b0:1900:9955:2347:6deb:7171:e846,TLS,443,51554,2672,4,0.2686159610748291,0.0895386536916097,0.1549729710351969,0
199.59.243.228,192.168.15.2,MEDIA,80,53258,1532,1,0.0,0.0,,0
199.59.243.228,192.168.15.2,DATA-TEXT-LINES,80,53258,1752,2,1.1999359130859375,1.1999359130859375,,0
192.168.15.2,192.168.15.1,DNS,54393,53,168,2,4.0531158447265625e-06,4.0531158447265625e-06,,0
192.168.15.1,192.168.15.2,DNS,53,54393,212,2,0.00020694732666015625,0.00020694732666015625,,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:836::2008,TCP,44976,443,5168,60,0.5526299476623535,0.009366609282412772,0.035208925278814196,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:80d::2004,TCP,51564,443,2588,30,0.22959303855895996,0.00791700132961931,0.02074129663364204,0
2800:3f0:4001:836::2008,2804:1b0:1900:9955:2347:6deb:7171:e846,TCP,443,44976,3456,12,0.5384681224822998,0.04895164749839089,0.08712879634244863,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:836::2008,TLS,44976,443,1810,7,0.5185410976409912,0.08642351627349854,0.13183082049981407,0
2800:3f0:4001:80d::2004,2804:1b0:1900:9955:2347:6deb:7171:e846,TCP,443,51564,3370,11,0.2091231346130371,0.020912313461303712,0.02937911264039379,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:80d::2004,TLS,51564,443,1802,7,0.18570899963378906,0.030951499938964844,0.0411502079289742,0
2800:3f0:4001:836::2008,2804:1b0:1900:9955:2347:6deb:7171:e846,TLS,443,44976,115662,80,0.44958996772766113,0.005691012249717229,0.029735497825448685,0
2800:3f0:4001:80d::2004,2804:1b0:1900:9955:2347:6deb:7171:e846,TLS,443,51564,61364,49,0.11653804779052734,0.0024278759956359863,0.009823020374035128,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:80d::2004,QUIC,53619,443,1668,3,0.12411308288574219,0.062056541442871094,0.025832983564085258,0
2800:3f0:4001:80d::2004,2804:1b0:1900:9955:2347:6deb:7171:e846,QUIC,443,53619,3750,5,0.056281089782714844,0.014070272445678711,0.016318998420415464,0
192.168.15.2,192.168.15.1,DNS,40502,53,162,2,5.0067901611328125e-06,5.0067901611328125e-06,,0
192.168.15.2,192.168.15.1,DNS,38659,53,176,2,3.0994415283203125e-06,3.0994415283203125e-06,,0
192.168.15.1,192.168.15.2,DNS,53,40502,206,2,0.0001690387725830078,0.0001690387725830078,,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:80e::200e,TCP,37702,443,3104,36,0.858043909072876,0.02451554025922503,0.05814180481993763,0
192.168.15.1,192.168.15.2,DNS,53,38659,220,2,0.00017499923706054688,0.00017499923706054688,,0
2800:3f0:4001:80e::200e,2804:1b0:1900:9955:2347:6deb:7171:e846,TCP,443,37702,3714,15,0.8413341045379639,0.060095293181283135,0.08657038591062359,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:80e::200e,TLS,37702,443,3026,10,0.8185420036315918,0.09094911151462132,0.11197925816488433,0
2800:3f0:4001:80e::200e,2804:1b0:1900:9955:2347:6deb:7171:e846,TLS,443,37702,64869,50,0.583622932434082,0.01191067209049147,0.04453280770813732,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:814::2002,TCP,57544,443,954,11,0.8279578685760498,0.08279578685760498,0.12098356060787714,0
2800:3f0:4001:814::2002,2804:1b0:1900:9955:2347:6deb:7171:e846,TCP,443,57544,3456,12,0.8062570095062256,0.07329609177329323,0.1176416180835791,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:814::2002,TLS,57544,443,2008,8,0.7833290100097656,0.11190414428710938,0.15071040321808088,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:836::2008,QUIC,46740,443,4888,28,0.5167911052703857,0.019140411306310584,0.023360375829972295,0
2800:3f0:4001:814::2002,2804:1b0:1900:9955:2347:6deb:7171:e846,TLS,443,57544,3836,8,0.6008710861206055,0.08583872658865792,0.1472926617864797,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:817::2003,TCP,39614,80,1040,12,52.19634699821472,4.745122454383156,4.615607632861632,0
2800:3f0:4001:836::2008,2804:1b0:1900:9955:2347:6deb:7171:e846,QUIC,443,46740,136972,109,0.5173850059509277,0.004790601906953035,0.01699355555551162,0
2800:3f0:4001:817::2003,2804:1b0:1900:9955:2347:6deb:7171:e846,TCP,80,39614,868,10,52.1763060092926,5.797367334365845,4.5804429286813235,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:817::2003,OCSP,39614,80,2139,4,30.300563097000122,10.10018769900004,8.233993587146719,0
192.168.15.2,192.168.15.1,DNS,57385,53,168,2,5.0067901611328125e-06,5.0067901611328125e-06,,0
192.168.15.1,192.168.15.2,DNS,53,57385,212,2,0.00018906593322753906,0.00018906593322753906,,0
2800:3f0:4001:817::2003,2804:1b0:1900:9955:2347:6deb:7171:e846,OCSP,80,39614,4755,4,30.30618691444397,10.102062304814657,8.250416298428755,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:837::200e,TCP,53464,443,1384,16,0.1507549285888672,0.010050328572591145,0.018541836815184006,0
2800:3f0:4001:837::200e,2804:1b0:1900:9955:2347:6deb:7171:e846,TCP,443,53464,3198,9,0.13198208808898926,0.016497761011123657,0.019762773190604044,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:837::200e,TLS,53464,443,1800,7,0.1111290454864502,0.01852150758107503,0.0276484597728716,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:80e::200e,QUIC,58690,443,4906,25,1.7852389812469482,0.07438495755195618,0.26869257003312147,0
2800:3f0:4001:80e::200e,2804:1b0:1900:9955:2347:6deb:7171:e846,QUIC,443,58690,9165,21,1.7848970890045166,0.08924485445022583,0.2993802462498736,0
2800:3f0:4001:837::200e,2804:1b0:1900:9955:2347:6deb:7171:e846,TLS,443,53464,26808,21,0.04281902313232422,0.0021409511566162108,0.005659083999834489,0
